Brand Name,Model Name,Form Factor,Product Processor Socket Count,Available Expansion Slots,Available DIMM Slots,Maximum Memory Capacity (GB),Maximum Number Blade Slots,Installed Processors for Low-end Performance Configuration,Installed Processors for Typical or Single Configuration,Installed Processors for High-end Performance Configuration,Cores Per Processor Low-end Performance Configuration,Cores Per Processor Typical or Single Configuration,Cores Per Processor High-end Performance Configuration,Number of Threads for Low-end Performance Configuration,Number of Threads for Typical or Single Configuration,Number of Threads for High-end Performance Configuration,Processor Brand Typical or Single Configuration,Processor Speed for Low-end Performance Configuration (GHz),Processor Speed for Typical or Single Configuration (GHz),Processor Speed for High-end Performance Configuration (GHz),Num. of DDR Channels for Low-end Performance Configuration,Num. of DDR Channels for Typical or Single Configuration,Num. of DDR Channels for High-end Performance Configuration,Memory Speed Low-end Performance Configuration (GHz),Memory Speed Typical or Single Configuration (GHz),Memory Speed High-end Performance Configuration (GHz),Installed Num. DIMMs for Low-end Performance Configuration,Installed Num. DIMMs for Typical or Single Configuration,Installed Num. DIMMs for High-end Performance Configuration,Installed Memory for Low-end Performance Configuration (GB),Installed Memory for Typical or Single Configuration (GB),Installed Memory for High-end Performance Configuration (GB),Num. Solid State Drives (SSDs) Low-end Performance Configuration,Num. Solid State Drives (SSDs) Typical or Single Configuration,Num. Solid State Drives (SSDs) High-end Performance Configuration,Number Rotational Drives Low-end Performance Configuration,Number Rotational Drives Typical or Single Configuration,Number Rotational Drives High-end Performance Configuration,Power Supply Rated Output Low-end Performance Configuration (W),Power Supply Rated Output Typical or Single Configuration (W),Power Supply Rated Output High-end Performance Configuration (W),Num. Power Supplies for Low-end Performance Configuration,Num. Power Supplies for Typical or Single Configuration,Num. Power Supplies for High-end Performance Configuration,Number of PSU for Redundancy Low-end Performance Configuration,Number of PSU for Redundancy Typical or Single Configuration,Number of PSU for Redundancy High-end Performance Configuration,SERT Compress Eff. Score for Low-end Performance Configuration,SERT Compress Eff. Score for Typical or Single Configuration,SERT Compress Eff. Score for High-end Performance Configuration,SERT CryptoAES Efficiency Score Low-end Performance Configuration,SERT CryptoAES Efficiency Score Typical or Single Configuration,SERT CryptoAES Efficiency Score High-end Performance Configuration,SERT LU Efficiency Score Low-end Performance Configuration,SERT LU Efficiency Score Typical or Single Configuration,SERT LU Efficiency Score High-end Performance Configuration,SERT SOR Efficiency Score Low-end Performance Configuration,SERT SOR Efficiency Score Typical or Single Configuration,SERT SOR Efficiency Score High-end Performance Configuration,SERT SORT Efficiency Score Low-end Performance Configuration,SERT SORT Efficiency Score Typical or Single Configuration,SERT SORT Efficiency Score High-end Performance Configuration,SERT SHA256 Efficiency Score Low-end Performance Configuration,SERT SHA256 Efficiency Score Typical or Single Configuration,SERT SHA256 Efficiency Score High-end Performance Configuration,SERT Flood Efficiency Score Low-end Performance Configuration,SERT Flood Efficiency Score Typical or Single Configuration,SERT Flood Efficiency Score High-end Performance Configuration,SERT Capacity Efficiency Score Low-end Performance Configuration,SERT Capacity Efficiency Score Typical or Single Configuration,SERT Capacity Efficiency Score High-end Performance Configuration,SERT Sequential Efficiency Score Low-end Performance Configuration,SERT Sequential Efficiency Score Typical or Single Configuration,SERT Sequential Efficiency Score High-end Performance Configuration,SERT Random Efficiency Score Low-end Performance Configuration,SERT Random Efficiency Score Typical or Single Configuration,SERT Random Efficiency Score High-end Performance Configuration,SERT SSJ Efficiency Score Low-end Performance Configuration,SERT SSJ Efficiency Score Typical or Single Configuration,SERT SSJ Efficiency Score High-end Performance Configuration,SERT Idle Measurement (Watts) Low-end Performance Configuration,SERT Active State Efficiency Score Low-end Performance Configuration,SERT Total Server Normalized Performance Score Low-end Performance Configuration,SERT Total Server Power Score  (Watts) Low-end Performance Configuration,SERT Idle Measurement (Watts) Typical or Single Configuration,SERT Active State Efficiency Score Typical or Single Configuration,SERT Total Server Normalized Performance Score Typical or Single Configuration,SERT Total Server Power Score (Watts) Typical or Single Configuration,SERT Idle Measurement (Watts) High-end Performance Configuration,SERT Active State Efficiency Score High-end Performance Configuration,SERT Total Server Normalized Performance Score High-end Performance Configuration,SERT Total Server Power Score (Watts) High-end Performance Configuration,Tested Num. Blade Slots Low-end Performance Configuration,Tested Num. Blade Slots Typical or Single Configuration,Tested Num. Blade Slots High-end Performance Configuration
Hewlett Packard Enterprise,HPE Cray XD295v 1P,Blade - Half Chassis,2,5,24,6144,2,1,1,1,16,32,96,32,64,192,AMD,3,3.25,2.4,12,12,12,4.8,4.8,4.8,12,12,12,192,192,768,1,1,1,0,0,0,2400,2400,2400,2,2,2,2,2,2,20.76,29.07,30.5,31.71,42.63,32.39,31.09,40.43,49.54,,24.91,34.67,16.41,23.6,30.22,264.03,391.38,528.83,11.32,11.51,3.78,42.43,55.19,61.64,279.6,244.93,123.85,2822.37,2470.42,1931.37,19.35,30.61,34.38,126.6,54.4,733.18,2565.9,137.9,71.2,894.94,3514.87,160.1,80.7,1510.75,5859.68,1,1,1
Hewlett Packard Enterprise,HPE ProLiant DL325 Gen11,Rack-mount,1,2,12,6144,,1,1,1,16,96,96,32,192,192,AMD,3,2.4,2.4,12,12,12,4.8,4.8,4.8,12,12,12,192,768,768,2,2,2,0,0,0,1000,1000,1000,1,1,1,1,1,1,21.45,41.17,41.17,33.47,40.56,40.56,31.97,60.37,60.37,,43.32,43.32,17.26,39.31,39.31,16.9,669.13,669.13,11.95,4.47,4.47,44.29,90.74,90.74,51.55,39.13,39.13,830.75,667.25,667.25,20.22,44.73,44.73,124.3,52.6,310.41,2380.42,149.9,97.3,1181.68,4688.5,149.9,97.3,1181.68,4688.5,,,
Hewlett Packard Enterprise,HPE ProLiant DL385 Gen10 Plus,Rack-mount,2,8,32,2000,,2,2,2,8,32,64,32,128,256,AMD,3.1,2,2.25,16,16,16,2.93,2.93,2.93,16,16,16,128,256,1024,0,0,0,2,2,2,500,800,800,2,2,2,2,2,2,13.7,28.85,26.91,24.83,37.31,28.99,24.76,55.35,61.82,,38.09,43.23,12.95,31.31,34.37,255.13,626.95,706.85,7.36,6.05,2.42,25.14,53.16,51.67,5.73,6.96,4.44,5.75,12.71,8.01,15.07,30.1,27.89,151.5,30.1,6.54,217.49,171.5,61,17.2,282.14,264.4,64,32,500.1,,,
Hewlett Packard Enterprise,HPE ProLiant DL385 Gen10 Plus 1P,Rack-mount,1,8,16,4000,,1,1,1,8,32,64,32,64,128,AMD,3.1,2,2.45,16,16,16,3.2,3.2,3.2,8,8,8,64,128,512,0,0,2,2,2,0,500,800,800,1,1,1,2,2,2,11.77,24.91,31.09,21.2,31.53,30.51,19.47,42.6,57.63,,17.54,45.12,10.82,16.92,37.04,205.86,295.99,699.85,9.4,8.35,3.48,23.1,37.22,23.07,13.39,17.14,194.03,17.1,35.45,1847,13.1,23.35,32.09,98,25.6,3.38,131.71,115.2,43.5,6.95,159.84,134.5,70.3,18.49,262.87,,,
Hewlett Packard Enterprise,HPE ProLiant DL385 Gen10 Plus 2P,Rack-mount,2,8,32,8000,,2,2,2,8,32,64,32,128,256,AMD,3.1,2,2.45,16,16,16,2.93,2.93,3.2,16,16,16,128,256,1024,0,0,2,2,2,0,500,800,800,2,2,1,2,2,2,13.7,28.85,33.72,24.83,37.31,33.97,24.76,55.35,64.66,,38.09,51.16,12.95,31.31,41.44,255.13,626.95,789.26,7.36,6.05,2.57,25.14,53.16,24.86,5.73,6.96,94.42,5.75,12.71,1143.21,15.07,30.1,35.48,151.5,30.1,6.54,217.49,171.5,61,17.2,282.14,214,78.57,37.61,478.66,,,
Hewlett Packard Enterprise,HPE Proliant DL560 Gen 10,Rack-mount,4,8,48,6,,2,2,2,10,20,28,40,80,112,Intel,2.5,2,2.7,12,12,12,2.93,2.93,2.93,6,24,24,93.8,187.5,375,0,0,0,2,3,3,1600,1600,1600,2,2,2,2,2,2,14.04,17.83,19.09,19,26.63,23.57,19.1,24.28,26.79,,13.9,15.93,11.13,14.79,16.29,17.36,23.12,25.38,5.52,5.61,3.11,31.8,40.58,40.67,4.49,13.78,13.69,11.91,31.31,31.41,11.86,15.12,16.32,113.1,19.9,69.23,2530.47,122.2,28.9,155.19,3504.83,122.7,30.7,290.19,4927.07,,,
Hewlett Packard Enterprise,HPE ProLiant e910 1U Server Blade,Blade - Half Chassis,1,6,12,1500,4,1,1,1,8,24,28,16,48,56,Intel,3,2,2.7,6,6,6,2.93,2.93,2.93,6,6,6,1024,96,192,2,2,6,0,0,0,1500,1500,1500,1,2,2,0,1,1,10.42,13.64,13.3,18.58,21.44,18.41,14.14,19.6,20.38,,12.46,13.02,8.45,11.68,11.99,15.28,20.72,21.34,2.18,6.39,3.67,4.71,33.64,31.42,173.22,191.57,605.12,1625.48,1367.91,4411.83,9.86,13.2,12.74,119,20.3,2.74,134.97,166.6,27,6.44,238.47,181.8,28.7,8.58,90.9,2,2,2
Hewlett Packard Enterprise,HPE ProLiant e910 2U Server Blade,Blade - Half Chassis,1,4,12,1500,2,1,1,1,8,24,28,16,48,56,Single,2.93,2,2.7,6,6,6,2.93,2.93,2.93,6,6,6,48,96,192,2,2,6,0,0,0,1500,1500,1500,2,2,2,1,1,1,8.95,11.67,12.09,16.07,17.41,16.93,12.16,16.1,18.46,,10.1,11.75,7.28,9.51,10.87,13.08,16.41,19.25,8.85,5.24,3.28,19.96,28.28,28.99,138.21,154.47,512.36,1295.82,1091.64,3801.23,8.45,10.87,11.34,84.1,17.6,2.75,156.53,112.6,22.1,3.16,142.77,124.9,25.9,8.61,332.57,1,1,1
Hewlett Packard Enterprise,HPE Proliant ML350 Gen 10,Tower/Pedestal,2,8,24,768000,,2,2,2,8,8,28,32,32,112,Intel,1.8,3,2.5,12,6,6,2.66,2.66,2.66,2,2,10,32,32,160,0,0,2,1,1,6,500,500,800,1,1,2,2,2,2,11.35,8.54,16.85,10.67,7.82,16.99,17.88,17.18,27.15,,9.52,16.14,10.28,10.09,16.88,16.13,15.14,26.11,5.33,4.49,3.15,28.12,18.29,38.03,13.96,13.4,8.58,25.06,24.4,15.38,9.13,7.68,13.97,73.9,15.23,2.24,147.48,73.5,12.8,3.2,250.31,117.85,24.72,11.11,449.66,,,
Hewlett Packard Enterprise,HPE ProLiant XL170r Gen 10,Multi-node,2,2,16,1024,4,2,2,2,8,18,18,16,72,72,Intel,2.1,2,2.6,12,6,6,2933,2933,2933,12,8,16,384,512,4096,0,0,0,4,8,12,800,1600,2200,2,2,2,2,2,2,13.94,16.08,11.58,22.59,19.96,15.72,17.29,22.91,17.32,,13.82,10.36,11.15,14.39,10.5,17.66,23.16,16.91,4.75,2.54,0.77,14.72,32.32,11.8,6.72,4.21,4.38,10.16,6.1,7.06,11.03,12.78,8.89,514.7,21.6,206.95,7410.36,830.2,25.3,724.88,14024.32,1264,20.5,962.71,20998.65,4,4,4
IBM,Power Systems S922,Rack-mount,2,9,32,4096,,2,2,2,4,8,10,64,128,160,IBM,3.8,3.9,3.8,16,16,16,2.6,2.6,2.6,16,16,16,128,512,2048,0,0,1,1,1,0,1400,1400,1400,2,2,2,2,2,2,6.39,8.65,9.07,6.43,7.53,6.98,3.87,5.52,5.61,,8.46,8.89,7.04,9.73,10.16,6.21,8.86,9.12,6.02,2.49,1.28,7.25,5.02,4.32,5.97,5.59,16.03,11.17,9.13,176.94,4.06,5.62,5.83,244,9.3,39.88,3736.35,286.7,11.5,72,5636.88,327.7,14,181.71,6263.31,,,
IBM,Power Systems S922,Rack-mount,2,9,32,4096,,2,2,2,4,8,11,64,128,176,IBM,3.8,3.9,3.8,16,16,16,2.6,2.6,2.6,16,16,16,128,512,2048,0,2,2,2,0,0,1400,1400,1400,2,2,2,1,1,1,5.23,7.4,7.68,7.32,9.38,10.44,3.95,5.25,5.88,,7.82,8.75,7.09,9.07,10.25,6.54,8.76,9.71,5.76,2.43,1.13,6.33,8.09,8.6,11.48,38.62,32.24,41.88,445.16,369.11,4.09,5.42,5.79,251.1,9.5,49.96,3861.7,267.9,14,298.31,6573.33,307.1,16.3,372.12,7369.16,,,
IBM,Power Systems S914,Rack-mount,1,8,16,1024,,1,1,1,4,4,8,32,32,64,IBM,3.8,3.8,3.8,8,8,8,2.6,2.6,2.6,8,16,16,64,512,1024,0,2,2,2,0,0,1400,1400,1400,2,2,2,1,1,1,3.94,2.79,6.13,4.84,4.29,7.49,2.38,2.12,3.84,,3.21,5.72,4.23,3.89,6.8,3.98,3.57,6.33,5.77,1.84,1.32,4.11,2.85,6.11,15.51,84.73,72.27,55.25,704.17,632.59,2.53,2.23,3.93,208.6,6,29.52,2642.02,238.3,6.6,222.19,2985.5,244.4,11.6,268.92,3868.32,,,
IBM,Power Systems S924,Rack-mount,2,11,32,4096,,2,2,2,8,8,12,128,128,192,IBM,4,4,3.9,16,16,16,2.6,2.6,2.6,16,24,16,128,768,2048,0,0,1,1,1,0,1400,1400,1400,4,4,4,2,2,2,7.83,7.61,7.36,6.81,6.59,3.36,4.94,4.82,4.69,,7.44,7.36,8.7,8.44,8.2,7.99,7.82,7.49,4.75,1.56,0.97,4.42,4.35,2.7,4.36,4.33,13.46,9.45,8.75,137.02,5.17,4.86,4.91,299.7,9.4,63.28,6748.49,317.3,10.1,80.42,6906.97,435.8,10.4,188.08,9568.88,,,
IBM,Power Systems S924,Rack-mount,2,9,32,4096,,2,2,2,8,8,12,128,128,192,IBM,3.8,3.8,3.4,16,16,16,2.6,2.6,2.6,16,24,16,128,768,2048,0,2,2,2,0,0,1400,1400,1400,4,4,4,2,2,2,6.13,5.75,6.81,8.14,7.73,8.61,4.63,4.4,5.02,,6.54,7.32,7.8,7.3,8.07,7.71,7.35,8.24,4.21,1.29,0.91,6.7,6.5,6.67,7.27,42.11,36.07,26.25,375.11,318.64,4.89,4.58,5.01,325.4,9.8,90.57,8031.71,356.8,11.5,331.15,8418.49,379.3,13.6,422.63,8220.97,,,
IBM,IBM Power S1024,Rack-mount,2,10,32,8192,,2,2,2,12,16,24,192,256,384,IBM,3.4,3.1,2.75,32,32,32,3.2,3.2,2667,32,32,32,512,1024,8192,2,2,2,0,0,0,1600,1600,1600,4,4,4,2,2,2,10,11.04,11,1.52,1.9,1.83,5.93,8.1,7.97,,8.7,8.11,8.54,9.9,9.9,17.45,23.17,21.31,3.9,2.64,0.61,10.82,13.13,12.45,75.61,67.35,45.6,331.05,315.87,214.83,4.7,5.77,5.16,714.1,14.3,632.36,14163.7,738.3,18,770.15,14490.06,1139.4,18.3,1472.53,20602.24,,,
Inspur,G220-B3,Rack-mount,2,3,32,4096,,,2,,,48,,,192,,Intel,,1.4,,,16,,,4.8,,,16,,,2047.7,,,2,,,0,,,1600,,,2,,,1,,,21.35,,,22.83,,,29.25,,,24.37,,,13.64,,,233.58,,,1.77,,,30.96,,,91.77,,,648.38,,,19.07,,,,,,595.3,51.2,48.04,939.19,,,,,,,
Inspur,i24,Multi-node,Greater than 4,4,16,512,,,2,,,10,,,40,,Intel,,2.2,,,6,,,2.67,,,4,,,128,,,2,,,3,,,2000,,,2,,,1,,,13.19,,,14.7,,,18.29,,,9.95,,,11.16,,,16.88,,,3.55,,,27.79,,,61.75,,,814.9,,,11.1,,,,,,632.54,21.69,19.95,920.14,,,,,,,
Inspur,i24A5,Multi-node,1,2,8,1024,,,1,,,48,,,96,,AMD,,2.3,,,4,,,3.2,,,8,,,511.9,,,1,,,3,,,2000,,,2,,,1,,,4.84,,,5.05,,,17.61,,,15.27,,,15.36,,,164.87,,,0.55,,,11.2,,,48.75,,,500.9,,,7.27,,,,,,420.3,18.1,14.27,787.71,,,,,,,
Inspur,i24M6,Multi-node,2,3,16,2048,,,2,,,8,,,32,,Intel,,2.9,,,16,,,3.2,,,16,,,511.7,,,7,,,0,,,2000,,,2,,,1,,,7.43,,,11.68,,,9.61,,,5.35,,,5.21,,,8.92,,,2.84,,,16.99,,,199.66,,,2211.72,,,6.52,,,,,,1181,17.4,32.62,1866.75,,,,,,,
Inspur,NE3120M5,Rack-mount,1,2,4,512,,,1,,,6,,,12,,Intel,,3.8,,,2,,,2.93,,,4,,,128,,,3,,,0,,,550,,,2,,,1,,,10.88,,,17.76,,,14.19,,,9.53,,,8.15,,,27.02,,,4.53,,,17.09,,,185.31,,,2879.8,,,7.41,,,,,,64.6,21,2.38,112.95,,,,,,,
Inspur,NE3160M5,Rack-mount,1,2,4,512,,,1,,,14,,,28,,Intel,,1.9,,,4,,,2.93,,,4,,,127.7,,,4,,,0,,,2,,,1,,,,,,7.89,,,12.87,,,10.28,,,5.71,,,5.69,,,9.84,,,3.78,,,18.16,,,155.35,,,2232.32,,,7.28,,,,,,192.3,15.6,3.79,241.87,,,,,,,
Inspur,NF3120M5,Rack-mount,1,4,4,128,,,1,,,4,,,8,,Intel,,3.5,,,2,,,2.4,,,4,,,63.9,,,1,,,4,,,550,,,2,,,1,,,8.41,,,14.43,,,11.98,,,6.91,,,6.56,,,11.29,,,6.36,,,15.44,,,118.21,,,1124.45,,,5.07,,,,,,66.7,15.1,1.6,105.69,,,,,,,
Inspur,NF3180A6,Rack-mount,1,4,16,2048,,,1,,,48,,,96,,AMD,,2.3,,,8,,,3.2,,,16,,,255.9,,,0,,,10,,,1300,,,2,,,1,,,24.83,,,27.81,,,40.71,,,30.26,,,26.69,,,492.47,,,4.29,,,43.89,,,371.59,,,5495.37,,,24.84,,,,,,131.9,62.4,19.34,309.44,,,,,,,
Inspur,NF3280A6,Rack-mount,1,3,16,2048,,,1,,,48,,,96,,AMD,,2.3,,,8,,,3.2,,,16,,,255.9,,,1,,,11,,,1300,,,2,,,1,,,11.91,,,12.5,,,19.86,,,13.64,,,12.57,,,227.08,,,2.2,,,24.54,,,36.18,,,192.1,,,11.8,,,,,,472.6,27.4,17.51,638.35,,,,,,,
Inspur,NF5180A6,Rack-mount,2,3,32,4096,,,2,,,32,,,128,,AMD,,2.6,,,16,,,3.2,,,16,,,503.5,,,8,,,0,,,1300,,,2,,,1,,,19.22,,,22.44,,,28.61,,,19.97,,,16.52,,,313.1,,,2.93,,,20.35,,,97.65,,,1915.87,,,18.33,,,,,,364.4,43.6,28.2,647.14,,,,,,,
Inspur,NF5270M5,Rack-mount,2,6,16,1024,,,2,,,14,,,56,,Intel,,2.2,,,6,,,2.4,,,16,,,510.7,,,25,,,0,,,550,,,2,,,1,,,10.8,,,15.15,,,14.39,,,7.49,,,8.73,,,13.32,,,2.24,,,23.73,,,147.14,,,375.02,,,9.29,,,,,,311.13,21.51,9.3,432.48,,,,,,,
Inspur,NF5270M6,Rack-mount,2,5,16,2048,,,2,,,16,,,64,,Intel,,2.6,,,16,,,3.2,,,16,,,511.5,,,16,,,0,,,1300,,,2,,,1,,,11.82,,,17.24,,,14.4,,,8.71,,,8.42,,,14.57,,,3.14,,,21.24,,,47.56,,,110.62,,,10.32,,,,,,485.1,22,12.86,583.41,,,,,,,
Inspur,NF5280A6,Rack-mount,2,2,32,4096,,,2,,,16,,,32,,AMD,,3,,,16,,,3.2,,,16,,,1023.9,,,6,,,4,,,1300,,,2,,,1,,,16.83,,,22.35,,,22.11,,,12.25,,,10.18,,,164.9,,,2.52,,,21.76,,,256.21,,,2464.05,,,14.93,,,,,,323.6,40.3,17.95,444.83,,,,,,,
Inspur,NF5280M5,Rack-mount,2,3,24,768,,,2,,,20,,,80,,Intel,,2,,,6,,,2.4,,,22,,,703.4,,,0,,,12,,,800,,,2,,,1,,,12.86,,,16.95,,,18.11,,,10.26,,,11.57,,,17.44,,,1.71,,,25.56,,,39.84,,,76.4,,,11.12,,,,,,286.4,23.58,11.11,471.03,,,,,,,
Inspur,NF5280M6,Rack-mount,2,2,32,4096,,,2,,,32,,,128,,intel,,2.2,,,16,,,3.2,,,32,,,2015.1,,,0,,,20,,,1600,,,2,,,1,,,11.06,,,14.85,,,15.69,,,8.96,,,7.7,,,97.34,,,1.34,,,12.54,,,30.52,,,51.89,,,8.93,,,,,,586.7,24.7,25.4,1027.16,,,,,,,
Inspur,NF5466M5,Rack-mount,2,4,24,1536,,,2,,,28,,,112,,Intel,,2.2,,,6,,,2.67,,,24,,,766.7,,,1,,,36,,,1300,,,2,,,1,,,10.97,,,14.19,,,15.85,,,9.12,,,9.54,,,15.15,,,1.41,,,22.01,,,79.41,,,244.07,,,9.48,,,,,,556.2,21.5,17.13,797.28,,,,,,,
Inspur,NF5466M6,Rack-mount,2,2,32,4096,,,2,,,10,,,20,,Intel,,2.3,,,16,,,3.2,,,16,,,255.7,,,4,,,36,,,1600,,,2,,,1,,,6.68,,,8.59,,,9.24,,,3.57,,,3.31,,,44.3,,,3.48,,,10.12,,,71.79,,,141.16,,,5.25,,,,,,451.3,13.7,7.85,570.68,,,,,,,
Inspur,NF8260M5,Rack-mount,4,3,48,3070.7,,,4,,,12,,,96,,Intel,,3.2,,,24,,,2.67,,,48,,,3070.7,,,3,,,0,,,1300,,,2,,,1,,,10.38,,,13.99,,,15.2,,,8.37,,,9.21,,,13.62,,,0.83,,,10.39,,,48.42,,,596.94,,,8.75,,,,,,496.3,21.2,21.61,1018.1,,,,,,,
Inspur,NF8260M6,Rack-mount,4,6,48,6144,,,4,,,20,,,160,,intel,,2.4,,,24,,,3.2,,,48,,,3072,,,25,,,0,,,1600,,,2,,,1,,,11.31,,,15.64,,,16.52,,,9.4,,,9.5,,,15.24,,,0.82,,,23,,,476.32,,,3802.63,,,10.6,,,,,,564.5,28.3,41.39,1460.63,,,,,,,
Inspur,NF8480M5,Rack-mount,4,6,48,3072,,,4,,,20,,,160,,Intel,,2.4,,,6,,,2.67,,,48,,,767.2,,,2,,,8,,,1600,,,4,,,2,,,14.47,,,13.14,,,23.42,,,12.84,,,13.9,,,21.68,,,1.85,,,31.5,,,42.44,,,346.93,,,11.87,,,,,,513.2,27.97,23.94,855.91,,,,,,,
Inspur,NF8480M6,Rack-mount,4,16,48,6144,,,4,,,28,,,224,,Intel,,2.9,,,24,,,2.93,,,48,,,3072,,,2,,,50,,,1600,,,4,,,2,,,7.87,,,12.87,,,12.45,,,7.27,,,6.7,,,10.96,,,0.61,,,17.15,,,117.37,,,447.23,,,9.04,,,,,,708.9,19.8,37.73,1904.83,,,,,,,
Inspur,SA5112H5,Rack-mount,2,4,24,3072,,,2,,,26,,,104,,Intel,,2.5,,,12,,,2.67,,,24,,,755.1,,,4,,,6,,,800,,,2,,,1,,,12.9,,,13.48,,,20.63,,,11.62,,,12.66,,,20.06,,,1.51,,,29,,,72.08,,,1963.58,,,10.43,,,,,,213,26.7,16.3,610.32,,,,,,,
Inspur,SA5116H5,Rack-mount,2,2,24,3072,,,2,,,26,,,104,,Intel,,2.5,,,12,,,2.93,,,24,,,1535.4,,,14,,,0,,,800,,,2,,,1,,,15.02,,,15.78,,,26.31,,,14.71,,,15.14,,,25,,,1.13,,,29.54,,,528.47,,,4395.39,,,13.07,,,,,,271.9,34.9,18.8,538.7,,,,,,,
Inspur,SA5212H5,Rack-mount,2,5,24,3072,,,2,,,24,,,96,,Intel,,2.5,,,6,,,2.4,,,24,,,767.4,,,1,,,12,,,800,,,2,,,1,,,14.14,,,13.43,,,21.74,,,11.95,,,13.17,,,20.3,,,1.59,,,30.98,,,518.07,,,1047.69,,,11.62,,,,,,325.89,29.07,14.58,501.69,,,,,,,
Inspur,NF5180M5,Rack-mount,2,2,24,3072,,,2,,,16,,,64,,Intel,,2.2,,,12,,,2.67,,,24,,,382.7,,,10,,,0,,,1300,,,2,,,1,,,11.98,,,20.32,,,16.06,,,9.3,,,9.2,,,15.88,,,3.82,,,25.79,,,509.5,,,4406.43,,,11.19,,,,,,220.1,27.5,10.54,382.87,,,,,,,
Inspur,NF5180M6,Rack-mount,2,3,32,1024,,,2,,,32,,,96,,intel,,2.2,,,16,,,3.2,,,24,,,755.1,,,0,,,12,,,1300,,,2,,,1,,,11.76,,,16.39,,,14.14,,,9.2,,,8.11,,,92.7,,,1.95,,,20.07,,,31.8,,,65.11,,,10.41,,,,,,506.5,24.9,18.56,744.02,,,,,,,
Inspur,NF5260FM6,Rack-mount,2,4,32,4096,,,2,,,32,,,128,,intel,,2.2,,,16,,,3.2,,,32,,,1023.7,,,4,,,16,,,1300,,,2,,,,,,15.6,,,23.66,,,23.21,,,13.31,,,11.93,,,147.94,,,2.83,,,27.35,,,136.11,,,111.58,,,14.59,,,,,,480.7,41.3,27.91,674.84,,,,,,,
Inspur,NF5260M5,Rack-mount,2,3,24,3072,,,2,,,4,,,16,,Intel,,3.8,,,6,,,2.67,,,24,,,754.4,,,14,,,0,,,1300,,,2,,,1,,,4.81,,,8.03,,,6.53,,,3.39,,,3.93,,,6.02,,,1.88,,,10.38,,,719.59,,,5996.47,,,4.27,,,,,,316.5,13.3,5.36,403.38,,,,,,,
Inspur,NF5260M6,Rack-mount,2,4,32,4096,,,2,,,32,,,128,,intel,,2.2,,,16,,,3.2,,,32,,,1023.7,,,4,,,16,,,1300,,,2,,,,,,15.6,,,23.66,,,23.21,,,13.31,,,11.93,,,147.94,,,2.83,,,27.35,,,136.11,,,111.58,,,14.59,,,,,,480.7,41.3,27.91,674.84,,,,,,,
Inspur,NF5266M5,Rack-mount,2,4,12,3072,,,2,,,18,,,72,,Intel,,2.7,,,6,,,2.67,,,12,,,190.7,,,1,,,24,,,800,,,2,,,1,,,13.46,,,16.91,,,18.31,,,10.57,,,11.04,,,17.67,,,2.9,,,23.01,,,78.8,,,316.4,,,10.99,,,,,,347,21.8,11.33,519.27,,,,,,,
Inspur,NF5266M6,Rack-mount,2,4,16,2048,,,2,,,28,,,56,,Intel,,2,,,16,,,3.2,,,16,,,255.7,,,1,,,0,,,1600,,,2,,,1,,,7.23,,,10.78,,,11.07,,,5.26,,,4.76,,,58.74,,,2.97,,,13,,,3.43,,,91.16,,,6.37,,,,,,1098,14.9,18.93,1262.09,,,,,,,
IBM,Power Systems E950,Rack-mount,4,11,128,16384,,4,4,4,8,8,12,256,2566,384,IBM,3.8,3.8,3.8,32,32,32,2.6,2.6,2.6,64,128,64,512,2048,8192,0,0,2,1,1,0,2000,2000,2000,4,4,4,2,2,2,6.17,6.03,7.21,1.64,1.45,7.56,3.93,3.52,4.25,,5.48,6.69,6.09,6.22,7.58,6.99,6.05,7.33,1.98,0.98,1.03,1.61,1.7,6.85,1.7,1.52,29.73,3.25,2.5,165.45,4.23,3.86,4.67,839.9,6.4,108.43,15866.93,1161.8,6.7,144.93,18264,1445.8,6.3,1009.62,21390,,,
IBM,IBM Power E1050,Rack-mount,4,11,64,16384,,4,2,4,12,12,24,384,384,768,IBM,3.35,3.35,2.95,64,64,64,3,3.2,2.6,64,64,64,2048,2048,16384,2,2,2,0,0,0,2300,2300,2300,4,4,4,2,2,2,12.23,12.23,13.61,1.9,1.9,2.22,8.22,8.22,9.43,,8.41,9.88,10,10.3,11.76,22.99,22.96,26.97,2.33,2.33,0.5,13.47,13.47,14.35,40.94,40.94,16.46,162.44,162.48,100.07,5.83,5.83,6.27,1284,19,1133,22743.77,1284,19,1132.91,22743.77,1935,22,3398.59,354047.5,,,
IBM,IBM Power S1022,Rack-mount,2,10,32,4096,,2,2,2,12,16,20,192,256,320,IBM,3,2.75,2.45,32,32,32,3,3.2,2667,32,32,32,512,1024,4096,2,2,2,0,0,0,2000,2000,2000,2,2,2,1,1,1,13,14.74,14.34,2.12,4.57,2.38,8.81,10.03,10.09,,10.55,10.43,11,12.65,12.83,34,28.62,28.75,5.26,3.13,1.2,14.68,16.66,16.44,89,83.07,65.88,396,380.98,306.83,6.5,7.1,7.09,547,20,595,9700,582,22,757.81,11421.21,953.4,23.1,1074.71,13133,,,
